uid,domainID,siteID,plotID,namedLocation,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedBy,remarks,genomicsDataQF,publicationDate,release
c4e7f5c9-91a9-499f-a1ba-562f79607dbe,D10,RMNP,RMNP_005,RMNP_005.basePlot.bgc,2017-08-08T21:58Z,,NEON.DOC.014048vJ,RMNP_005-O-39-6-20170808|RMNP_005-O-7-13-20170808|RMNP_005-O-2.5-38-20170808,RMNP_005-O-20170808-COMP,,OK,arothchild@battelleecology.org,,,20211222T014300Z,RELEASE-2022
367f9a1d-4bca-40a0-b2b4-71e8303bfccc,D10,RMNP,RMNP_004,RMNP_004.basePlot.bgc,2020-06-29T19:07Z,RMNP.peakGreenness.2020,NEON.DOC.014048vN,RMNP_004-O-35-7.5-20200629|RMNP_004-O-2-1-20200629|RMNP_004-O-34.5-25.5-20200629,RMNP_004-O-20200629-COMP,B00000098180,OK,0000-0002-5575-4200,,,20211221T215937Z,RELEASE-2022
317e312b-11df-4326-aac6-8df62ad68e53,D10,RMNP,RMNP_004,RMNP_004.basePlot.bgc,2020-06-29T19:25Z,RMNP.peakGreenness.2020,NEON.DOC.014048vN,RMNP_004-M-34.5-25.5-20200629|RMNP_004-M-35-7.5-20200629|RMNP_004-M-2-1-20200629,RMNP_004-M-20200629-COMP,B00000098179,OK,0000-0002-5575-4200,,,20211221T215937Z,RELEASE-2022
3f7d21c7-9c8f-4baf-a117-034f2423e66d,D10,RMNP,RMNP_013,RMNP_013.basePlot.bgc,2020-06-29T22:33Z,RMNP.peakGreenness.2020,NEON.DOC.014048vN,RMNP_013-M-31.5-18.5-20200629|RMNP_013-M-13.5-31-20200629|RMNP_013-M-32-37.5-20200629,RMNP_013-M-20200629-COMP,B00000098169,OK,0000-0002-9759-2959,,,20211221T215937Z,RELEASE-2022
e3e4f934-1d9e-4e9c-b0d4-322e94e93a17,D10,RMNP,RMNP_013,RMNP_013.basePlot.bgc,2020-06-29T22:33Z,RMNP.peakGreenness.2020,NEON.DOC.014048vN,RMNP_013-O-13.5-31-20200629|RMNP_013-O-32-37.5-20200629,RMNP_013-O-20200629-COMP,B00000098166,OK,0000-0002-9759-2959,,,20211221T215937Z,RELEASE-2022
38da9c07-a69e-4a86-b08b-05e1ee3db2be,D10,RMNP,RMNP_002,RMNP_002.basePlot.bgc,2020-06-29T23:12Z,RMNP.peakGreenness.2020,NEON.DOC.014048vN,RMNP_002-M-9.5-15-20200629|RMNP_002-M-16.5-31-20200629,RMNP_002-M-20200629-COMP,B00000098167,OK,0000-0002-5575-4200,,,20211221T215937Z,RELEASE-2022
529a90c2-2475-4c1e-89a4-06285442d9bf,D10,RMNP,RMNP_002,RMNP_002.basePlot.bgc,2020-06-29T23:02Z,RMNP.peakGreenness.2020,NEON.DOC.014048vN,RMNP_002-O-9.5-15-20200629,RMNP_002-O-20200629-COMP,B00000098176,OK,0000-0002-5575-4200,,,20211221T215937Z,RELEASE-2022
bf727c08-f28f-4c0e-9228-04408e7506ad,D10,RMNP,RMNP_041,RMNP_041.basePlot.bgc,2020-07-01T15:21Z,RMNP.peakGreenness.2020,NEON.DOC.014048vN,RMNP_041-M-39-4.5-20200701|RMNP_041-M-7.5-39.5-20200701|RMNP_041-M-8-0.5-20200701,RMNP_041-M-20200701-COMP,B00000098110,OK,0000-0003-4140-8339,,,20211221T220633Z,RELEASE-2022
567a9728-7750-47ef-8977-b2e44c4950bf,D10,RMNP,RMNP_041,RMNP_041.basePlot.bgc,2020-07-01T15:21Z,RMNP.peakGreenness.2020,NEON.DOC.014048vN,RMNP_041-O-7.5-39.5-20200701|RMNP_041-O-8-0.5-20200701,RMNP_041-O-20200701-COMP,B00000098172,OK,0000-0003-4140-8339,,,20211221T220633Z,RELEASE-2022
da7b9e50-a60c-4737-8aab-92df4d7bb1b8,D10,RMNP,RMNP_043,RMNP_043.basePlot.bgc,2020-07-01T18:11Z,RMNP.peakGreenness.2020,NEON.DOC.014048vN,RMNP_043-M-17-32.5-20200701|RMNP_043-M-10.5-8-20200701|RMNP_043-M-38-2.5-20200701,RMNP_043-M-20200701-COMP,B00000098164,OK,0000-0003-4140-8339,,,20211221T220633Z,RELEASE-2022
e31bd5b8-bb47-4539-a860-364add36e57c,D10,RMNP,RMNP_043,RMNP_043.basePlot.bgc,2020-07-01T18:11Z,RMNP.peakGreenness.2020,NEON.DOC.014048vN,RMNP_043-O-17-32.5-20200701|RMNP_043-O-10.5-8-20200701|RMNP_043-O-38-2.5-20200701,RMNP_043-O-20200701-COMP,B00000098165,OK,0000-0003-4140-8339,,,20211221T220633Z,RELEASE-2022
3bf38143-2dd0-4389-8a23-0a00353da626,D10,RMNP,RMNP_045,RMNP_045.basePlot.bgc,2020-07-01T21:23Z,RMNP.peakGreenness.2020,NEON.DOC.014048vN,RMNP_045-M-31.5-26.5-20200701|RMNP_045-M-1-39-20200701,RMNP_045-M-20200701-COMP,B00000098111,OK,0000-0003-4140-8339,,,20211221T220633Z,RELEASE-2022
28fbe86d-0447-42ed-a1ec-905aba2e7ae9,D10,RMNP,RMNP_045,RMNP_045.basePlot.bgc,2020-07-01T21:23Z,RMNP.peakGreenness.2020,NEON.DOC.014048vN,RMNP_045-O-31.5-26.5-20200701,RMNP_045-O-20200701-COMP,B00000098104,OK,0000-0003-4140-8339,,,20211221T220633Z,RELEASE-2022
f3780306-c5d9-45a8-9d22-8a8f18b8a38d,D10,STER,STER_016,STER_016.basePlot.bgc,2013-06-27T19:25Z,,NEON.DOC.014048vB,STER_016-M-22-2-20130627|STER_016-M-25-38-20130627|STER_016-M-9-26-20130627,STER_016-M-20130627-COMP,,OK,,samples were not field-composited prior to 2015. DNA was pooled at the analytical facility.,,20211220T235009Z,RELEASE-2022
b48021f2-d62d-42e5-a281-8165ffabd4d9,D10,STER,STER_003,STER_003.basePlot.bgc,2013-06-27T20:36Z,,NEON.DOC.014048vB,STER_003-M-38-5-20130627|STER_003-M-9-22-20130627|STER_003-M-22-37-20130627,STER_003-M-20130627-COMP,,OK,,samples were not field-composited prior to 2015. DNA was pooled at the analytical facility.,,20211220T235009Z,RELEASE-2022
f73f9a95-6d97-4122-a211-7bbd7812b0ee,D10,STER,STER_004,STER_004.basePlot.bgc,2013-06-27T21:50Z,,NEON.DOC.014048vB,STER_004-M-22-33-20130627|STER_004-M-1-21-20130627|STER_004-M-3-10-20130627,STER_004-M-20130627-COMP,,OK,,samples were not field-composited prior to 2015. DNA was pooled at the analytical facility.,,20211220T235009Z,RELEASE-2022
be75a33b-ee59-4213-8d8b-d821ad81c88e,D10,STER,STER_005,STER_005.basePlot.bgc,2013-06-27T22:27Z,,NEON.DOC.014048vB,STER_005-M-34-37-20130627|STER_005-M-16-35-20130627|STER_005-M-5-35-20130627,STER_005-M-20130627-COMP,,OK,,samples were not field-composited prior to 2015. DNA was pooled at the analytical facility.,,20211220T235009Z,RELEASE-2022
66f45a9f-1164-4f8a-9cd2-4fbe3845cf7d,D10,STER,STER_003,STER_003.basePlot.bgc,2013-12-17T20:51Z,,NEON.DOC.014048vB,STER_003-M-14-37-20131217|STER_003-M-38-30-20131217|STER_003-M-34-0-20131217,STER_003-M-20131217-COMP,,OK,,samples were not field-composited prior to 2015. DNA was pooled at the analytical facility.,,20211220T232336Z,RELEASE-2022
4d8370e0-0dea-431a-90ba-8a5cbec5c773,D10,STER,STER_004,STER_004.basePlot.bgc,2013-12-17T22:02Z,,NEON.DOC.014048vB,STER_004-M-20-33-20131217|STER_004-M-40-2-20131217|STER_004-M-7-21-20131217,STER_004-M-20131217-COMP,,OK,,samples were not field-composited prior to 2015. DNA was pooled at the analytical facility.,,20211220T232336Z,RELEASE-2022
e3a74ab4-a0a0-43b1-9c5e-40ac02522863,D10,STER,STER_003,STER_003.basePlot.bgc,2014-03-25T15:44Z,,NEON.DOC.014048vC,STER_003-M-9-11-20140325|STER_003-M-14-32-20140325|STER_003-M-37-14-20140325,STER_003-M-20140325-COMP,,OK,,samples were not field-composited prior to 2015. DNA was pooled at the analytical facility.,,20220110T211722Z,RELEASE-2022
5f382d8f-643c-451c-a10a-a367fa169041,D10,STER,STER_006,STER_006.basePlot.bgc,2014-03-25T16:26Z,,NEON.DOC.014048vC,STER_006-M-6-12-20140325|STER_006-M-36-23-20140325|STER_006-M-33-14-20140325,STER_006-M-20140325-COMP,,OK,,samples were not field-composited prior to 2015. DNA was pooled at the analytical facility.,,20220110T211722Z,RELEASE-2022
006fa17d-41f0-4001-af0f-b185824a56c9,D10,STER,STER_004,STER_004.basePlot.bgc,2014-03-25T16:55Z,,NEON.DOC.014048vC,STER_004-M-0-1-20140325|STER_004-M-0-37-20140325|STER_004-M-35-15-20140325,STER_004-M-20140325-COMP,,OK,,samples were not field-composited prior to 2015. DNA was pooled at the analytical facility.,,20220110T211722Z,RELEASE-2022
fe730d55-8a3d-47c3-ac1a-55e50428b408,D10,STER,STER_005,STER_005.basePlot.bgc,2014-03-25T17:32Z,,NEON.DOC.014048vC,STER_005-M-39-15-20140325|STER_005-M-23-35-20140325|STER_005-M-5-17-20140325,STER_005-M-20140325-COMP,,OK,,samples were not field-composited prior to 2015. DNA was pooled at the analytical facility.,,20220110T211722Z,RELEASE-2022
9823bbc7-3a36-404e-869a-c93d88d14450,D10,STER,STER_018,STER_018.basePlot.bgc,2014-06-18T20:45Z,,NEON.DOC.014048vC,STER_018-M-17-9-20140618|STER_018-M-9-11-20140618|STER_018-M-29-37-20140618,STER_018-M-20140618-COMP,,OK,,samples were not field-composited prior to 2015. DNA was pooled at the analytical facility.,,20220110T211528Z,RELEASE-2022
c52c8059-f5ff-4f86-932d-be0a41c33b92,D10,STER,STER_006,STER_006.basePlot.bgc,2014-06-18T21:58Z,,NEON.DOC.014048vC,STER_006-M-5-26-20140618|STER_006-M-35-24-20140618|STER_006-M-12-7-20140618,STER_006-M-20140618-COMP,,OK,,samples were not field-composited prior to 2015. DNA was pooled at the analytical facility.,,20220110T211528Z,RELEASE-2022
6b177fd2-badc-4593-a278-7f1ec5a22afc,D10,STER,STER_005,STER_005.basePlot.bgc,2014-06-18T23:58Z,,NEON.DOC.014048vC,STER_005-M-26-3-20140618|STER_005-M-29-2-20140618|STER_005-M-17-34-20140618,STER_005-M-20140618-COMP,,OK,,samples were not field-composited prior to 2015. DNA was pooled at the analytical facility.,,20220110T211528Z,RELEASE-2022
73c7e69f-8f75-4550-a9f0-5494cfe576ff,D10,STER,STER_026,STER_026.basePlot.bgc,2014-06-19T01:12Z,,NEON.DOC.014048vC,STER_026-M-21-39-20140618|STER_026-M-15-33-20140618|STER_026-M-2-33-20140618,STER_026-M-20140618-COMP,,OK,,samples were not field-composited prior to 2015. DNA was pooled at the analytical facility.,,20220110T211528Z,RELEASE-2022
3bca837e-c0ec-4e4a-81f2-7fbf9e63a39a,D10,STER,STER_018,STER_018.basePlot.bgc,2016-08-15T20:41Z,,NEON.DOC.014048vG,STER_018-M-34-17.5-20160815|STER_018-M-6.5-31-20160815|STER_018-M-34.5-31.5-20160815,STER_018-M-20160815-COMP,,OK,,,,20211221T212850Z,RELEASE-2022
6ed0e182-7d71-4fcd-9f56-dfa355d6c216,D10,STER,STER_006,STER_006.basePlot.bgc,2016-08-15T23:21Z,,NEON.DOC.014048vG,STER_006-M-5-24.5-20160815|STER_006-M-20-1.5-20160815|STER_006-M-33.5-23.5-20160815,STER_006-M-20160815-COMP,,OK,,,,20211221T212850Z,RELEASE-2022
6f3ee063-a8b0-4864-88da-fae1f101f020,D10,STER,STER_005,STER_005.basePlot.bgc,2016-08-16T14:52Z,,NEON.DOC.014048vG,STER_005-M-35-18.5-20160816|STER_005-M-33.5-31.5-20160816|STER_005-M-9-4.5-20160816,STER_005-M-20160816-COMP,,OK,,,,20211221T212850Z,RELEASE-2022
092e4785-f58b-48ec-ac88-f60d8d2e3c08,D10,STER,STER_028,STER_028.basePlot.bgc,2016-08-16T16:58Z,,NEON.DOC.014048vG,STER_028-M-32-13.5-20160816|STER_028-M-5-34.5-20160816|STER_028-M-20-33.5-20160816,STER_028-M-20160816-COMP,,OK,,,,20211221T212850Z,RELEASE-2022
994a94e1-c411-4b8b-83e7-a8970f04d6b7,D10,STER,STER_026,STER_026.basePlot.bgc,2016-08-16T18:58Z,,NEON.DOC.014048vG,STER_026-M-27.5-6.5-20160816|STER_026-M-2.5-33.5-20160816|STER_026-M-33.5-23-20160816,STER_026-M-20160816-COMP,,OK,,,,20211221T212850Z,RELEASE-2022
11094bc7-612f-4cb8-bf42-d67b6d4a2acc,D10,STER,STER_032,STER_032.basePlot.bgc,2016-08-16T20:36Z,,NEON.DOC.014048vG,STER_032-M-18-36-20160816|STER_032-M-9-6-20160816|STER_032-M-33-32.5-20160816,STER_032-M-20160816-COMP,,OK,,,,20211221T212850Z,RELEASE-2022
1c5c40a2-f9f5-4471-a2ac-f0ff8752adfc,D10,STER,STER_035,STER_035.basePlot.bgc,2016-08-17T14:58Z,,NEON.DOC.014048vG,STER_035-M-7.5-22-20160817|STER_035-M-27-31-20160817|STER_035-M-0.5-12.5-20160817,STER_035-M-20160817-COMP,,OK,,,,20211221T212850Z,RELEASE-2022
40a26a19-8e9e-4361-86d7-5ef78b3c5ff6,D10,STER,STER_029,STER_029.basePlot.bgc,2016-08-17T16:13Z,,NEON.DOC.014048vG,STER_029-M-18-36-20160817|STER_029-M-33-32.5-20160817|STER_029-M-9-6-20160817,STER_029-M-20160817-COMP,,OK,,,,20211221T212850Z,RELEASE-2022
4ccd1106-f68f-4dd1-88a2-c6614450e4b2,D10,STER,STER_031,STER_031.basePlot.bgc,2016-08-17T17:11Z,,NEON.DOC.014048vG,STER_031-M-20-33.5-20160817|STER_031-M-5-34.5-20160817|STER_031-M-32-13.5-20160817,STER_031-M-20160817-COMP,,OK,,,,20211221T212850Z,RELEASE-2022
9bdd1c7f-9e85-48b9-8261-cda88fa774dc,D10,STER,STER_034,STER_034.basePlot.bgc,2016-08-17T19:12Z,,NEON.DOC.014048vG,STER_034-M-8-16-20160817|STER_034-M-38.5-24.5-20160817|STER_034-M-27-9-20160817,STER_034-M-20160817-COMP,,OK,,,,20211221T212850Z,RELEASE-2022
a18f01e2-4fe9-4787-aef3-e0bed39db790,D10,STER,STER_027,STER_027.basePlot.bgc,2016-08-17T20:05Z,,NEON.DOC.014048vG,STER_027-M-21-0-20160817|STER_027-M-8.5-13.5-20160817|STER_027-M-14.5-33.5-20160817,STER_027-M-20160817-COMP,,OK,,,,20211221T212850Z,RELEASE-2022
d82b0025-30e2-4969-97ca-255151441156,D10,STER,STER_033,STER_033.basePlot.bgc,2016-08-18T15:27Z,,NEON.DOC.014048vG,STER_033-M-23.5-4.5-20160818|STER_033-M-30-32-20160818|STER_033-M-10-39.5-20160818,STER_033-M-20160818-COMP,,OK,,,,20211221T212850Z,RELEASE-2022
4d2081b9-37f4-4d24-b2bf-c72ad558a2da,D10,STER,STER_031,STER_031.basePlot.bgc,2017-06-05T14:09Z,,NEON.DOC.014048vJ,STER_031-M-4-36.5-20170605|STER_031-M-38-0.5-20170605|STER_031-M-4.5-9.5-20170605,STER_031-M-20170605-COMP,,storage temperature out of range,jcrosier@battelleecology.org,"",,20211221T234619Z,RELEASE-2022
89adb6bf-9591-47f9-8a5f-bcbd1230fa5e,D10,STER,STER_028,STER_028.basePlot.bgc,2017-06-05T14:05Z,,NEON.DOC.014048vJ,STER_028-M-4-36.5-20170605|STER_028-M-4.5-9.5-20170605|STER_028-M-38-0.5-20170605,STER_028-M-20170605-COMP,,storage temperature out of range,jcrosier@battelleecology.org,"",,20211221T234619Z,RELEASE-2022
c2b9dc96-fa25-400e-ad20-6b4af7cfb161,D10,STER,STER_026,STER_026.basePlot.bgc,2017-06-05T15:39Z,,NEON.DOC.014048vJ,STER_026-M-18-6-20170605|STER_026-M-5-31-20170605|STER_026-M-21-36.5-20170605,STER_026-M-20170605-COMP,,storage temperature out of range,jcrosier@battelleecology.org,"",,20211221T234619Z,RELEASE-2022
95f89793-616f-4a0d-a7da-749af5812382,D10,STER,STER_029,STER_029.basePlot.bgc,2017-06-05T15:38Z,,NEON.DOC.014048vJ,STER_029-M-0-5.5-20170605|STER_029-M-31.5-24.5-20170605|STER_029-M-21.5-0.5-20170605,STER_029-M-20170605-COMP,,storage temperature out of range,jcrosier@battelleecology.org,"",,20211221T234619Z,RELEASE-2022
d343494a-4844-4237-9c43-c4511822c942,D10,STER,STER_027,STER_027.basePlot.bgc,2017-06-05T17:11Z,,NEON.DOC.014048vJ,STER_027-M-36.5-11-20170605|STER_027-M-17.5-7-20170605|STER_027-M-20-30-20170605,STER_027-M-20170605-COMP,,storage temperature out of range,jcrosier@battelleecology.org,Sample was thawed to 4C to homogenize,,20211221T234619Z,RELEASE-2022
e415dc39-73cb-4d73-bdb5-35373a242352,D10,STER,STER_006,STER_006.basePlot.bgc,2017-06-06T14:52Z,,NEON.DOC.014048vJ,STER_006-M-38-4-20170606|STER_006-M-19.5-7.5-20170606|STER_006-M-6.5-20.5-20170606,STER_006-M-20170606-COMP,,storage temperature out of range,jcrosier@battelleecology.org,"",,20211221T234619Z,RELEASE-2022
dd539399-686f-4a34-9552-448e58080635,D10,STER,STER_012,STER_012.basePlot.bgc,2017-06-06T15:31Z,,NEON.DOC.014048vJ,STER_012-M-5-32.5-20170606|STER_012-M-33.5-28.5-20170606|STER_012-M-39.5-4.5-20170606,STER_012-M-20170606-COMP,,storage temperature out of range,jcrosier@battelleecology.org,"",,20211221T234619Z,RELEASE-2022
9348ed43-bc8d-46bf-974c-cd2cedaebd85,D10,STER,STER_016,STER_016.basePlot.bgc,2017-06-06T16:07Z,,NEON.DOC.014048vJ,STER_016-M-30-13-20170606|STER_016-M-35.5-36.5-20170606|STER_016-M-1.5-22.5-20170606,STER_016-M-20170606-COMP,,storage temperature out of range,jcrosier@battelleecology.org,"",,20211221T234619Z,RELEASE-2022
2c61c42f-65cc-415e-ab5c-77a7e3cd7de1,D10,STER,STER_010,STER_010.basePlot.bgc,2017-06-06T16:45Z,,NEON.DOC.014048vJ,STER_010-M-30-6.5-20170606|STER_010-M-11-34.5-20170606|STER_010-M-1-5-20170606,STER_010-M-20170606-COMP,,storage temperature out of range,jcrosier@battelleecology.org,"",,20211221T234619Z,RELEASE-2022
3565512f-8c00-4e5b-b325-d8f31446326e,D10,STER,STER_011,STER_011.basePlot.bgc,2017-06-06T17:26Z,,NEON.DOC.014048vJ,STER_011-M-30.5-18.5-20170606|STER_011-M-29.5-31-20170606|STER_011-M-3.5-31.5-20170606,STER_011-M-20170606-COMP,,storage temperature out of range,jcrosier@battelleecology.org,"",,20211221T234619Z,RELEASE-2022
f7b1a157-d661-4594-afd9-7baa7cfe304a,D11,CLBJ,CLBJ_040,CLBJ_040.basePlot.bgc,2016-08-15T16:49Z,,NEON.DOC.014048vF,CLBJ_040-O-5-5-20160815|CLBJ_040-O-36.5-12.5-20160815|CLBJ_040-O-22.5-39-20160815,CLBJ_040-O-20160815-COMP,,OK,aholdorf@neoninc.org,,,20211221T213454Z,RELEASE-2022
684ac989-bfaf-4677-b32e-973e9aeed0a9,D11,CLBJ,CLBJ_033,CLBJ_033.basePlot.bgc,2016-08-15T18:33Z,,NEON.DOC.014048vF,CLBJ_033-O-39.5-34.5-20160815|CLBJ_033-O-31.5-19-20160815|CLBJ_033-O-2-25.5-20160815,CLBJ_033-O-20160815-COMP,,OK,aholdorf@neoninc.org,,,20211221T213454Z,RELEASE-2022
2124adb1-e590-4104-9b92-c039065d60c8,D11,CLBJ,CLBJ_031,CLBJ_031.basePlot.bgc,2016-08-15T20:25Z,,NEON.DOC.014048vF,CLBJ_031-M-6.5-30-20160815|CLBJ_031-M-33-1.5-20160815|CLBJ_031-M-34-31.5-20160815,CLBJ_031-M-20160815-COMP,,OK,aholdorf@neoninc.org,,,20211221T213454Z,RELEASE-2022
3155935b-2b08-4b67-8d04-5b7c300e96d6,D11,CLBJ,CLBJ_003,CLBJ_003.basePlot.bgc,2016-08-16T14:25Z,,NEON.DOC.014048vF,CLBJ_003-M-22.5-5.5-20160816|CLBJ_003-M-28.5-39-20160816,CLBJ_003-M-20160816-COMP,,OK,aholdorf@neoninc.org,,,20211221T213454Z,RELEASE-2022
bc382525-cb5f-448a-8e9b-ee27e46749f5,D11,CLBJ,CLBJ_002,CLBJ_002.basePlot.bgc,2016-08-16T15:40Z,,NEON.DOC.014048vF,CLBJ_002-O-17.5-7-20160816|CLBJ_002-O-23.5-8-20160816,CLBJ_002-O-20160816-COMP,,OK,aholdorf@neoninc.org,,,20211221T213454Z,RELEASE-2022
ad97dff8-ba36-41c5-8cf0-0ca1853c8cfd,D11,CLBJ,CLBJ_001,CLBJ_001.basePlot.bgc,2016-08-17T14:47Z,,NEON.DOC.014048vF,CLBJ_001-M-35-19.5-20160817|CLBJ_001-M-33.5-20-20160817|CLBJ_001-M-7.5-1.5-20160817,CLBJ_001-M-20160817-COMP,,OK,aholdorf@neoninc.org,,,20211221T213454Z,RELEASE-2022
daa46478-4a47-4015-85e5-8c7667bca6ca,D11,CLBJ,CLBJ_006,CLBJ_006.basePlot.bgc,2016-08-17T15:07Z,,NEON.DOC.014048vF,CLBJ_006-M-13.5-39-20160817|CLBJ_006-M-33.5-18-20160817,CLBJ_006-M-20160817-COMP,,OK,"",,,20211221T213454Z,RELEASE-2022
d4ea4bdd-3dcd-4ad0-8bae-86ab29be35c7,D11,CLBJ,CLBJ_038,CLBJ_038.basePlot.bgc,2016-08-17T16:47Z,,NEON.DOC.014048vF,CLBJ_038-O-33.5-30-20160817|CLBJ_038-O-11-3.5-20160817|CLBJ_038-O-32.5-2-20160817,CLBJ_038-O-20160817-COMP,,OK,aholdorf@neoninc.org,,,20211221T213454Z,RELEASE-2022
c058d4bb-596e-4ada-84b5-d5cfaf39c9dd,D11,CLBJ,CLBJ_032,CLBJ_032.basePlot.bgc,2016-08-17T18:12Z,,NEON.DOC.014048vF,CLBJ_032-M-7.5-35-20160817|CLBJ_032-M-12-2-20160817|CLBJ_032-M-36.5-28.5-20160817,CLBJ_032-M-20160817-COMP,,OK,aholdorf@neoninc.org,,,20211221T213454Z,RELEASE-2022
dc9c3db2-c365-4d9d-993b-a5c25c5f6b9f,D11,CLBJ,CLBJ_034,CLBJ_034.basePlot.bgc,2016-08-17T19:43Z,,NEON.DOC.014048vF,CLBJ_034-M-13.5-7.5-20160817|CLBJ_034-M-26.5-5-20160817|CLBJ_034-M-31.5-37.5-20160817,CLBJ_034-M-20160817-COMP,,OK,aholdorf@neoninc.org,,,20211221T213454Z,RELEASE-2022
128a596c-5132-418a-b5ce-daae4b51daac,D11,CLBJ,CLBJ_002,CLBJ_002.basePlot.bgc,2017-04-11T16:40Z,,NEON.DOC.014048vH,CLBJ_002-M-3.5-0.5-20170411|CLBJ_002-M-31.5-39.5-20170411|CLBJ_002-M-6-25-20170411,CLBJ_002-M-20170411-COMP,,OK,mbray@battelleecology.org,,,20211222T042159Z,RELEASE-2022
a570c3e3-13f3-4058-9b37-4a43c2679065,D11,CLBJ,CLBJ_003,CLBJ_003.basePlot.bgc,2017-04-11T18:10Z,,NEON.DOC.014048vH,CLBJ_003-M-32.5-18-20170411|CLBJ_003-M-32-22-20170411|CLBJ_003-M-5-30-20170411,CLBJ_003-M-20170411-COMP,,OK,mbray@battelleecology.org,,,20211222T042159Z,RELEASE-2022
02481e61-3bff-4268-a067-0e5398a97cb2,D11,CLBJ,CLBJ_006,CLBJ_006.basePlot.bgc,2017-04-12T14:47Z,,NEON.DOC.014048vH,CLBJ_006-M-34.5-24.5-20170412|CLBJ_006-M-25.5-0-20170412|CLBJ_006-M-10-1.5-20170412,CLBJ_006-M-20170412-COMP,,OK,mbray@battelleecology.org,,,20211222T042159Z,RELEASE-2022
d0033af2-87e9-4128-b4d8-f76cb2287209,D11,CLBJ,CLBJ_001,CLBJ_001.basePlot.bgc,2017-04-12T15:45Z,,NEON.DOC.014048vH,CLBJ_001-M-31-36.5-20170412|CLBJ_001-M-8-32-20170412|CLBJ_001-M-36-5.5-20170412,CLBJ_001-M-20170412-COMP,,OK,mbray@battelleecology.org,,,20211222T042159Z,RELEASE-2022
4f39f7e8-bf72-41db-a32a-05fb097ca9dc,D11,CLBJ,CLBJ_031,CLBJ_031.basePlot.bgc,2017-04-12T17:25Z,,NEON.DOC.014048vH,CLBJ_031-M-7-36.5-20170412|CLBJ_031-M-23-5.5-20170412|CLBJ_031-M-14-6.5-20170412,CLBJ_031-M-20170412-COMP,,OK,mbray@battelleecology.org,,,20211222T042159Z,RELEASE-2022
00ba904d-4a76-48fb-a22f-9bb1690f0254,D11,CLBJ,CLBJ_040,CLBJ_040.basePlot.bgc,2017-04-13T15:02Z,,NEON.DOC.014048vH,CLBJ_040-M-7-30-20170413|CLBJ_040-M-37-28.5-20170413,CLBJ_040-M-20170413-COMP,,OK,mbray@battelleecology.org,,,20211222T042159Z,RELEASE-2022
2d30f360-6c76-4caa-b2f0-43b5d3455628,D11,CLBJ,CLBJ_033,CLBJ_033.basePlot.bgc,2017-04-13T17:00Z,,NEON.DOC.014048vH,CLBJ_033-M-0.5-31.5-20170413|CLBJ_033-M-8.5-14-20170413|CLBJ_033-M-35.5-28.5-20170413,CLBJ_033-M-20170413-COMP,,OK,mbray@battelleecology.org,,,20211222T042159Z,RELEASE-2022
ab217c54-9142-432b-9456-8232eb576fba,D11,CLBJ,CLBJ_038,CLBJ_038.basePlot.bgc,2017-04-13T17:45Z,,NEON.DOC.014048vH,CLBJ_038-O-21-32-20170413|CLBJ_038-O-24.5-0-20170413,CLBJ_038-O-20170413-COMP,,OK,araper@battelleecology.org,,,20211222T042159Z,RELEASE-2022
c642e8d5-5010-442d-85a3-2743ba289cf9,D11,CLBJ,CLBJ_034,CLBJ_034.basePlot.bgc,2017-04-13T18:30Z,,NEON.DOC.014048vH,CLBJ_034-M-3.5-20-20170413|CLBJ_034-M-33-33-20170413|CLBJ_034-M-32.5-8.5-20170413,CLBJ_034-M-20170413-COMP,,OK,cmorris01@battelleecology.org,,,20211222T042159Z,RELEASE-2022
73daf6c1-7092-406e-9780-6e8ef669deee,D11,CLBJ,CLBJ_032,CLBJ_032.basePlot.bgc,2017-04-13T20:04Z,,NEON.DOC.014048vH,CLBJ_032-M-9-30-20170413|CLBJ_032-M-28-8.5-20170413|CLBJ_032-M-31-33-20170413,CLBJ_032-M-20170413-COMP,,OK,araper@battelleecology.org,,,20211222T042159Z,RELEASE-2022
c5e61d6f-e409-4334-a0c4-c0422f51583b,D11,CLBJ,CLBJ_034,CLBJ_034.basePlot.bgc,2018-04-09T17:02Z,,NEON.DOC.014048vK,CLBJ_034-M-13-30.5-20180409|CLBJ_034-M-6-9.5-20180409|CLBJ_034-M-26.5-4-20180409,CLBJ_034-M-20180409-COMP,B00000001218,OK,aholdorf@battelleecology.org,,,20211222T013321Z,RELEASE-2022
23898984-a005-41e6-93f3-063d5dda2ee2,D11,CLBJ,CLBJ_031,CLBJ_031.basePlot.bgc,2018-04-09T18:49Z,,NEON.DOC.014048vK,CLBJ_031-M-24.5-34.5-20180409|CLBJ_031-M-38.5-14-20180409|CLBJ_031-M-0-26.5-20180409,CLBJ_031-M-20180409-COMP,B00000001219,OK,aholdorf@battelleecology.org,,,20211222T013321Z,RELEASE-2022
0ea89d93-98c8-4872-9e6c-9b66109bd653,D11,CLBJ,CLBJ_033,CLBJ_033.basePlot.bgc,2018-04-09T20:45Z,,NEON.DOC.014048vK,CLBJ_033-M-8-21-20180409|CLBJ_033-M-4-12.5-20180409|CLBJ_033-M-35.5-25-20180409,CLBJ_033-M-20180409-COMP,B00000001223,OK,aholdorf@battelleecology.org,,,20211222T013321Z,RELEASE-2022
