uid,namedLocation,domainID,siteID,plotID,plotType,collectDate,samplingProtocolVersion,sampleID,sampleCode,kclSampleID,kclSampleCode,incubationPairID,nTransBoutType,incubationLength,extractionStartDate,kclReferenceID,soilFreshMass,kclVolume,extractionEndDate,sampleCondition,remarks,processedBy,recordedBy,dataQF,publicationDate,release
ce05964f-d99e-42d6-b95e-c9eccc1ebe0f,STER_006.basePlot.bgc,D10,STER,STER_006,distributed,2017-11-13T17:16Z,NEON.DOC.014048vJ,STER_006-M-30-1.5-20171113,,STER_006-M-30-1.5-20171113-KCL,,STER_006-M-30-1.5,tFinal,21.04,2017-11-14T13:40Z,STER-20171114-BRef1,10.01,100,2017-11-14T15Z,OK,,Arothchild@battelleecology.org,Skremidas@battelleecology.org,,20211222T040924Z,RELEASE-2022
63fa5106-57a6-4305-a487-c4bbb819a16b,STER_029.basePlot.bgc,D10,STER,STER_029,distributed,2017-11-13T16:19Z,NEON.DOC.014048vJ,STER_029-M-1-11.5-20171113,,STER_029-M-1-11.5-20171113-KCL,,STER_029-M-1-11.5,tFinal,20.99,2017-11-14T13:26Z,STER-20171114-BRef1,9.97,100,2017-11-14T15Z,OK,,Arothchild@battelleecology.org,Skremidas@battelleecology.org,,20211222T040924Z,RELEASE-2022
29d46ca9-7a4e-4d67-957d-5bc9941bc13c,STER_016.basePlot.bgc,D10,STER,STER_016,tower,2017-11-13T16:59Z,NEON.DOC.014048vJ,STER_016-M-5.5-26-20171113,,STER_016-M-5.5-26-20171113-KCL,,STER_016-M-5.5-26,tFinal,21,2017-11-14T13:35Z,STER-20171114-BRef1,9.99,100,2017-11-14T15Z,OK,,Arothchild@battelleecology.org,Skremidas@battelleecology.org,,20211222T040924Z,RELEASE-2022
86acb702-39a3-47a6-99ab-b85f8ca5643a,STER_029.basePlot.bgc,D10,STER,STER_029,distributed,2017-11-13T16:25Z,NEON.DOC.014048vJ,STER_029-M-14.5-38-20171113,,STER_029-M-14.5-38-20171113-KCL,,STER_029-M-14.5-38,tFinal,20.98,2017-11-14T13:29Z,STER-20171114-BRef1,9.98,100,2017-11-14T15Z,OK,,Arothchild@battelleecology.org,Skremidas@battelleecology.org,,20211222T040924Z,RELEASE-2022
9e468da0-911c-4177-a650-dca5294f5026,STER_016.basePlot.bgc,D10,STER,STER_016,tower,2017-11-13T16:52Z,NEON.DOC.014048vJ,STER_016-M-12-4.5-20171113,,STER_016-M-12-4.5-20171113-KCL,,STER_016-M-12-4.5,tFinal,20.98,2017-11-14T13:36Z,STER-20171114-BRef1,10.01,100,2017-11-14T15Z,OK,,Arothchild@battelleecology.org,Skremidas@battelleecology.org,,20211222T040924Z,RELEASE-2022
12341f33-949e-49f0-95be-f0b1c5e653cb,STER_029.basePlot.bgc,D10,STER,STER_029,distributed,2017-11-13T16:28Z,NEON.DOC.014048vJ,STER_029-M-33-12.5-20171113,,STER_029-M-33-12.5-20171113-KCL,,STER_029-M-33-12.5,tFinal,20.96,2017-11-14T13:31Z,STER-20171114-BRef1,10.03,100,2017-11-14T15Z,OK,,Arothchild@battelleecology.org,Skremidas@battelleecology.org,,20211222T040924Z,RELEASE-2022
2fd2bed4-6dda-4ea5-bb28-62928642e2e8,STER_016.basePlot.bgc,D10,STER,STER_016,tower,2017-11-13T16:56Z,NEON.DOC.014048vJ,STER_016-M-39-9-20171113,,STER_016-M-39-9-20171113-KCL,,STER_016-M-39-9,tFinal,20.97,2017-11-14T13:37Z,STER-20171114-BRef1,10.04,100,2017-11-14T15Z,OK,,Arothchild@battelleecology.org,Skremidas@battelleecology.org,,20211222T040924Z,RELEASE-2022
9c30d679-1984-45d5-8196-a947c8274b33,STER_027.basePlot.bgc,D10,STER,STER_027,distributed,2017-11-13T18:28Z,NEON.DOC.014048vJ,STER_027-M-12-7.5-20171113,,STER_027-M-12-7.5-20171113-KCL,,STER_027-M-12-7.5,tFinal,21.01,2017-11-14T17:08Z,STER-20171114-BRef1,10.03,100,2017-11-14T18Z,OK,,Arothchild@battelleecology.org,Skremidas@battelleecology.org,,20211222T040924Z,RELEASE-2022
b611b1ec-4741-49c5-abf2-18f3ebd7ddfe,STER_027.basePlot.bgc,D10,STER,STER_027,distributed,2017-11-13T18:32Z,NEON.DOC.014048vJ,STER_027-M-37.5-5-20171113,,STER_027-M-37.5-5-20171113-KCL,,STER_027-M-37.5-5,tFinal,21,2017-11-14T17:07Z,STER-20171114-BRef1,10.07,100,2017-11-14T18Z,OK,,Arothchild@battelleecology.org,Skremidas@battelleecology.org,,20211222T040924Z,RELEASE-2022
5f28c299-aa0c-4887-a43a-ac022e7bb730,STER_027.basePlot.bgc,D10,STER,STER_027,distributed,2017-11-13T18:35Z,NEON.DOC.014048vJ,STER_027-M-30.5-21.5-20171113,,STER_027-M-30.5-21.5-20171113-KCL,,STER_027-M-30.5-21.5,tFinal,20.99,2017-11-14T17:05Z,STER-20171114-BRef1,10.09,100,2017-11-14T18Z,OK,,Arothchild@battelleecology.org,Skremidas@battelleecology.org,,20211222T040924Z,RELEASE-2022
8df1c125-3413-4a8e-864f-4e0a9fbd934e,STER_011.basePlot.bgc,D10,STER,STER_011,tower,2017-11-13T17:30Z,NEON.DOC.014048vJ,STER_011-M-3-39-20171113,,STER_011-M-3-39-20171113-KCL,,STER_011-M-3-39,tFinal,19.1,2017-11-14T16:56Z,STER-20171114-BRef1,10.02,100,2017-11-14T18Z,OK,,Arothchild@battelleecology.org,Skremidas@battelleecology.org,,20211222T040924Z,RELEASE-2022
8c4a73a2-93d0-4278-b40d-118e21e4f32f,STER_011.basePlot.bgc,D10,STER,STER_011,tower,2017-11-13T17:37Z,NEON.DOC.014048vJ,STER_011-M-8-19-20171113,,STER_011-M-8-19-20171113-KCL,,STER_011-M-8-19,tFinal,19.1,2017-11-14T16:48Z,STER-20171114-BRef1,10.07,100,2017-11-14T18Z,OK,,Arothchild@battelleecology.org,Skremidas@battelleecology.org,,20211222T040924Z,RELEASE-2022
7c256756-e54f-4ac3-b8da-079a701fee09,STER_011.basePlot.bgc,D10,STER,STER_011,tower,2017-11-13T17:41Z,NEON.DOC.014048vJ,STER_011-M-29.5-3.5-20171113,,STER_011-M-29.5-3.5-20171113-KCL,,STER_011-M-29.5-3.5,tFinal,19.09,2017-11-14T16:54Z,STER-20171114-BRef1,9.98,100,2017-11-14T18Z,OK,,Arothchild@battelleecology.org,Skremidas@battelleecology.org,,20211222T040924Z,RELEASE-2022
773e42e3-a189-4c07-801c-5f084ae7eb7c,STER_010.basePlot.bgc,D10,STER,STER_010,tower,2017-11-13T17:47Z,NEON.DOC.014048vJ,STER_010-M-3.5-9.5-20171113,,STER_010-M-3.5-9.5-20171113-KCL,,STER_010-M-3.5-9.5,tFinal,19.07,2017-11-14T16:59Z,STER-20171114-BRef1,10.03,100,2017-11-14T18Z,OK,,Arothchild@battelleecology.org,Skremidas@battelleecology.org,,20211222T040924Z,RELEASE-2022
8ae0652b-dc85-493a-87de-f071474ce1ee,STER_010.basePlot.bgc,D10,STER,STER_010,tower,2017-11-13T17:51Z,NEON.DOC.014048vJ,STER_010-M-10.5-36-20171113,,STER_010-M-10.5-36-20171113-KCL,,STER_010-M-10.5-36,tFinal,19.06,2017-11-14T17:00Z,STER-20171114-BRef1,10,100,2017-11-14T18Z,OK,,Arothchild@battelleecology.org,Skremidas@battelleecology.org,,20211222T040924Z,RELEASE-2022
879b3007-ab54-4a5a-acc6-b28a54c9494f,STER_010.basePlot.bgc,D10,STER,STER_010,tower,2017-11-13T17:54Z,NEON.DOC.014048vJ,STER_010-M-28-8.5-20171113,,STER_010-M-28-8.5-20171113-KCL,,STER_010-M-28-8.5,tFinal,19.05,2017-11-14T17:02Z,STER-20171114-BRef1,9.99,100,2017-11-14T18Z,OK,,Arothchild@battelleecology.org,Skremidas@battelleecology.org,,20211222T040924Z,RELEASE-2022
b6f03925-57cf-45cb-a4d9-06229aca5c03,STER_012.basePlot.bgc,D10,STER,STER_012,tower,2017-11-13T18:09Z,NEON.DOC.014048vJ,STER_012-M-6.5-38.5-20171113,,STER_012-M-6.5-38.5-20171113-KCL,,STER_012-M-6.5-38.5,tFinal,19.04,2017-11-14T17:10Z,STER-20171114-BRef1,10.06,100,2017-11-14T18Z,OK,,Arothchild@battelleecology.org,Skremidas@battelleecology.org,,20211222T040924Z,RELEASE-2022
6f63453c-d2bb-4091-9db3-789f4a2e29c9,STER_012.basePlot.bgc,D10,STER,STER_012,tower,2017-11-13T17:59Z,NEON.DOC.014048vJ,STER_012-M-13-4-20171113,,STER_012-M-13-4-20171113-KCL,,STER_012-M-13-4,tFinal,19.02,2017-11-14T17:13Z,STER-20171114-BRef1,10.01,100,2017-11-14T18Z,OK,,Arothchild@battelleecology.org,Skremidas@battelleecology.org,,20211222T040924Z,RELEASE-2022
aec6b7c2-7139-40ad-9e51-75646624200e,STER_012.basePlot.bgc,D10,STER,STER_012,tower,2017-11-13T18:06Z,NEON.DOC.014048vJ,STER_012-M-38.5-25.5-20171113,,STER_012-M-38.5-25.5-20171113-KCL,,STER_012-M-38.5-25.5,tFinal,19.02,2017-11-14T17:12Z,STER-20171114-BRef1,10.05,100,2017-11-14T18Z,OK,,Arothchild@battelleecology.org,Skremidas@battelleecology.org,,20211222T040924Z,RELEASE-2022
9e88249b-f700-4318-a2d7-0a3915676ce9,CLBJ_040.basePlot.bgc,D11,CLBJ,CLBJ_040,distributed,2019-03-04T18:16Z,NEON.DOC.014048vK,CLBJ_040-M-27.5-39-20190304,,CLBJ_040-M-27.5-39-20190304-KCL,B00000035714,CLBJ_040-M-27.5-39,tInitial,0,2019-03-05T17:51Z,CLBJ-20190305-BRef1,10.03,100,2019-03-05T21Z,OK,"",0000-0002-1785-7292,0000-0002-1785-7292,,20211221T220053Z,RELEASE-2022
11f066b7-e472-481e-8984-1e73f9120ca1,CLBJ_040.basePlot.bgc,D11,CLBJ,CLBJ_040,distributed,2019-03-25T17:01Z,NEON.DOC.014048vK,CLBJ_040-M-27.5-39-20190325,,CLBJ_040-M-27.5-39-20190325-KCL,B00000035790,CLBJ_040-M-27.5-39,tFinal,20.95,2019-03-26T13:30Z,CLBJ-20190326-BRef1,10.17,100,2019-03-26T15Z,OK,"",0000-0002-1785-7292,0000-0001-9629-6106,,20211221T220053Z,RELEASE-2022
1d4b67d5-e8de-4f73-8f60-426bf03021ab,CLBJ_040.basePlot.bgc,D11,CLBJ,CLBJ_040,distributed,2019-03-04T19:09Z,NEON.DOC.014048vK,CLBJ_040-M-9.5-28-20190304,,CLBJ_040-M-9.5-28-20190304-KCL,B00000035711,CLBJ_040-M-9.5-28,tInitial,0,2019-03-05T17:50Z,CLBJ-20190305-BRef1,10,100,2019-03-05T21Z,OK,"",0000-0002-1785-7292,0000-0002-1785-7292,,20211221T220053Z,RELEASE-2022
6c5a6af2-25dc-4751-b53c-b207faed7cf1,CLBJ_040.basePlot.bgc,D11,CLBJ,CLBJ_040,distributed,2019-03-25T17:25Z,NEON.DOC.014048vK,CLBJ_040-M-9.5-28-20190325,,CLBJ_040-M-9.5-28-20190325-KCL,B00000035784,CLBJ_040-M-9.5-28,tFinal,20.93,2019-03-26T13:31Z,CLBJ-20190326-BRef1,10.16,100,2019-03-26T15Z,OK,"",0000-0002-1785-7292,0000-0001-9629-6106,,20211221T220053Z,RELEASE-2022
31bfe46b-f1b2-4e19-89e9-811556ab0b60,CLBJ_001.basePlot.bgc,D11,CLBJ,CLBJ_001,tower,2019-03-04T19:10Z,NEON.DOC.014048vK,CLBJ_001-M-11-9.5-20190304,,CLBJ_001-M-11-9.5-20190304-KCL,B00000035667,CLBJ_001-M-11-9.5,tInitial,0,2019-03-05T17:53Z,CLBJ-20190305-BRef1,10.03,100,2019-03-05T21Z,OK,"",0000-0002-1785-7292,0000-0002-1785-7292,,20211221T220053Z,RELEASE-2022
d3fb1ca7-27eb-4151-b905-d1e62052fd25,CLBJ_001.basePlot.bgc,D11,CLBJ,CLBJ_001,tower,2019-03-25T15:03Z,NEON.DOC.014048vK,CLBJ_001-M-11-9.5-20190325,,CLBJ_001-M-11-9.5-20190325-KCL,B00000035778,CLBJ_001-M-11-9.5,tFinal,20.83,2019-03-26T13:39Z,CLBJ-20190326-BRef1,10.2,100,2019-03-26T15Z,OK,"",0000-0002-1785-7292,0000-0001-9629-6106,,20211221T220053Z,RELEASE-2022
ee9d1428-e190-40cd-8a29-ccdf9d8bec09,CLBJ_040.basePlot.bgc,D11,CLBJ,CLBJ_040,distributed,2019-03-04T19:48Z,NEON.DOC.014048vK,CLBJ_040-M-5.5-5.5-20190304,,CLBJ_040-M-5.5-5.5-20190304-KCL,B00000035712,CLBJ_040-M-5.5-5.5,tInitial,0,2019-03-05T17:50Z,CLBJ-20190305-BRef1,10,100,2019-03-05T21Z,OK,"",0000-0002-1785-7292,0000-0002-1785-7292,,20211221T220053Z,RELEASE-2022
c02f4ed4-35fa-4880-8bce-773bffbc1582,CLBJ_040.basePlot.bgc,D11,CLBJ,CLBJ_040,distributed,2019-03-25T17:09Z,NEON.DOC.014048vK,CLBJ_040-M-5.5-5.5-20190325,,CLBJ_040-M-5.5-5.5-20190325-KCL,B00000035791,CLBJ_040-M-5.5-5.5,tFinal,20.89,2019-03-26T13:32Z,CLBJ-20190326-BRef1,10.08,100,2019-03-26T15Z,OK,"",0000-0002-1785-7292,0000-0001-9629-6106,,20211221T220053Z,RELEASE-2022
64499dc3-d97e-440d-bc6b-7dfa76c52f76,CLBJ_001.basePlot.bgc,D11,CLBJ,CLBJ_001,tower,2019-03-04T19:54Z,NEON.DOC.014048vK,CLBJ_001-M-31-10-20190304,,CLBJ_001-M-31-10-20190304-KCL,B00000035680,CLBJ_001-M-31-10,tInitial,0,2019-03-05T17:54Z,CLBJ-20190305-BRef1,10.07,100,2019-03-05T21Z,OK,"",0000-0002-1785-7292,0000-0002-1785-7292,,20211221T220053Z,RELEASE-2022
b41b1c1f-10fa-436a-9356-ed02403a8253,CLBJ_001.basePlot.bgc,D11,CLBJ,CLBJ_001,tower,2019-03-25T15:15Z,NEON.DOC.014048vK,CLBJ_001-M-31-10-20190325,,CLBJ_001-M-31-10-20190325-KCL,B00000035777,CLBJ_001-M-31-10,tFinal,20.81,2019-03-26T13:40Z,CLBJ-20190326-BRef1,9.94,100,2019-03-26T15Z,OK,"",0000-0002-1785-7292,0000-0001-9629-6106,,20211221T220053Z,RELEASE-2022
12196cd8-7ef7-4111-b505-214557e104fe,CLBJ_001.basePlot.bgc,D11,CLBJ,CLBJ_001,tower,2019-03-04T20:19Z,NEON.DOC.014048vK,CLBJ_001-M-19.5-35.5-20190304,,CLBJ_001-M-19.5-35.5-20190304-KCL,B00000035683,CLBJ_001-M-19.5-35.5,tInitial,0,2019-03-05T17:54Z,CLBJ-20190305-BRef1,10.07,100,2019-03-05T21Z,OK,"",0000-0002-1785-7292,0000-0002-1785-7292,,20211221T220053Z,RELEASE-2022
9a5a838f-5451-4058-9bff-a38fc816e94b,CLBJ_001.basePlot.bgc,D11,CLBJ,CLBJ_001,tower,2019-03-25T15:25Z,NEON.DOC.014048vK,CLBJ_001-M-19.5-35.5-20190325,,CLBJ_001-M-19.5-35.5-20190325-KCL,B00000035776,CLBJ_001-M-19.5-35.5,tFinal,20.8,2019-03-26T13:40Z,CLBJ-20190326-BRef1,10.24,100,2019-03-26T15Z,OK,"",0000-0002-1785-7292,0000-0001-9629-6106,,20211221T220053Z,RELEASE-2022
4e5f986e-dfcf-4472-a9bd-700621943860,CLBJ_006.basePlot.bgc,D11,CLBJ,CLBJ_006,tower,2019-03-04T20:55Z,NEON.DOC.014048vK,CLBJ_006-M-12-5-20190304,,CLBJ_006-M-12-5-20190304-KCL,B00000035717,CLBJ_006-M-12-5,tInitial,0,2019-03-05T17:52Z,CLBJ-20190305-BRef1,10,100,2019-03-05T21Z,OK,"",0000-0002-1785-7292,0000-0002-1785-7292,,20211221T220053Z,RELEASE-2022
ea40f8e8-10d6-48ab-b937-5ea63ab6350d,CLBJ_006.basePlot.bgc,D11,CLBJ,CLBJ_006,tower,2019-03-25T15:42Z,NEON.DOC.014048vK,CLBJ_006-M-12-5-20190325,,CLBJ_006-M-12-5-20190325-KCL,B00000035806,CLBJ_006-M-12-5,tFinal,20.78,2019-03-26T13:38Z,CLBJ-20190326-BRef1,10.06,100,2019-03-26T15Z,OK,"",0000-0002-1785-7292,0000-0001-9629-6106,,20211221T220053Z,RELEASE-2022
50141a4d-e996-4fd2-86be-e26eb8da9eda,CLBJ_033.basePlot.bgc,D11,CLBJ,CLBJ_033,distributed,2019-03-04T21:16Z,NEON.DOC.014048vK,CLBJ_033-M-30-19-20190304,,CLBJ_033-M-30-19-20190304-KCL,B00000035715,CLBJ_033-M-30-19,tInitial,0,2019-03-05T17:49Z,CLBJ-20190305-BRef1,10.01,100,2019-03-05T21Z,OK,"",0000-0002-1785-7292,0000-0002-1785-7292,,20211221T220053Z,RELEASE-2022
aecbea4f-d59e-4f0c-b889-57a235583e5a,CLBJ_033.basePlot.bgc,D11,CLBJ,CLBJ_033,distributed,2019-03-25T16:16Z,NEON.DOC.014048vK,CLBJ_033-M-30-19-20190325,,CLBJ_033-M-30-19-20190325-KCL,B00000035797,CLBJ_033-M-30-19,tFinal,20.79,2019-03-26T13:30Z,CLBJ-20190326-BRef1,10.31,100,2019-03-26T15Z,OK,"",0000-0002-1785-7292,0000-0001-9629-6106,,20211221T220053Z,RELEASE-2022
dd3a46a2-93e6-46c3-9c70-f3287cd046ed,CLBJ_006.basePlot.bgc,D11,CLBJ,CLBJ_006,tower,2019-03-04T21:17Z,NEON.DOC.014048vK,CLBJ_006-M-39-35.5-20190304,,CLBJ_006-M-39-35.5-20190304-KCL,B00000035692,CLBJ_006-M-39-35.5,tInitial,0,2019-03-05T17:53Z,CLBJ-20190305-BRef1,10.04,100,2019-03-05T21Z,OK,"",0000-0002-1785-7292,0000-0002-1785-7292,,20211221T220053Z,RELEASE-2022
bdf6693d-089d-4a46-ad35-ef60af0326fd,CLBJ_006.basePlot.bgc,D11,CLBJ,CLBJ_006,tower,2019-03-25T16:13Z,NEON.DOC.014048vK,CLBJ_006-M-39-35.5-20190325,,CLBJ_006-M-39-35.5-20190325-KCL,B00000035804,CLBJ_006-M-39-35.5,tFinal,20.79,2019-03-26T13:38Z,CLBJ-20190326-BRef1,9.98,100,2019-03-26T15Z,OK,"",0000-0002-1785-7292,0000-0001-9629-6106,,20211221T220053Z,RELEASE-2022
40d40dba-089e-4b8e-9c40-89d451cff37f,CLBJ_033.basePlot.bgc,D11,CLBJ,CLBJ_033,distributed,2019-03-04T21:30Z,NEON.DOC.014048vK,CLBJ_033-M-6-29-20190304,,CLBJ_033-M-6-29-20190304-KCL,B00000035713,CLBJ_033-M-6-29,tInitial,0,2019-03-05T17:49Z,CLBJ-20190305-BRef1,10.03,100,2019-03-05T21Z,OK,"",0000-0002-1785-7292,0000-0002-1785-7292,,20211221T220053Z,RELEASE-2022
33473fe1-a401-44be-a643-5e605327917f,CLBJ_033.basePlot.bgc,D11,CLBJ,CLBJ_033,distributed,2019-03-25T16:23Z,NEON.DOC.014048vK,CLBJ_033-M-6-29-20190325,,CLBJ_033-M-6-29-20190325-KCL,B00000035796,CLBJ_033-M-6-29,tFinal,20.79,2019-03-26T13:29Z,CLBJ-20190326-BRef1,9.97,100,2019-03-26T15Z,OK,"",0000-0002-1785-7292,0000-0001-9629-6106,,20211221T220053Z,RELEASE-2022
4723fb63-7d75-4c9f-a07e-e104d94e8ad5,CLBJ_006.basePlot.bgc,D11,CLBJ,CLBJ_006,tower,2019-03-04T21:42Z,NEON.DOC.014048vK,CLBJ_006-M-7.5-28.5-20190304,,CLBJ_006-M-7.5-28.5-20190304-KCL,B00000035690,CLBJ_006-M-7.5-28.5,tInitial,0,2019-03-05T17:53Z,CLBJ-20190305-BRef1,10.03,100,2019-03-05T21Z,OK,"",0000-0002-1785-7292,0000-0002-1785-7292,,20211221T220053Z,RELEASE-2022
c077f201-ddf5-48c5-9b8b-320a8c68a990,CLBJ_006.basePlot.bgc,D11,CLBJ,CLBJ_006,tower,2019-03-25T15:52Z,NEON.DOC.014048vK,CLBJ_006-M-7.5-28.5-20190325,,CLBJ_006-M-7.5-28.5-20190325-KCL,B00000035801,CLBJ_006-M-7.5-28.5,tFinal,20.76,2019-03-26T13:37Z,CLBJ-20190326-BRef1,10.05,100,2019-03-26T15Z,OK,"",0000-0002-1785-7292,0000-0001-9629-6106,,20211221T220053Z,RELEASE-2022
ecb80be8-0d33-4a9b-ad9b-653ca4d37797,CLBJ_033.basePlot.bgc,D11,CLBJ,CLBJ_033,distributed,2019-03-04T22:28Z,NEON.DOC.014048vK,CLBJ_033-M-6.5-4.5-20190304,,CLBJ_033-M-6.5-4.5-20190304-KCL,B00000035716,CLBJ_033-M-6.5-4.5,tInitial,0,2019-03-05T17:49Z,CLBJ-20190305-BRef1,9.9,100,2019-03-05T21Z,OK,"",0000-0002-1785-7292,0000-0002-1785-7292,,20211221T220053Z,RELEASE-2022
e45bd1ab-2731-448b-be6f-d887fcef9041,CLBJ_033.basePlot.bgc,D11,CLBJ,CLBJ_033,distributed,2019-03-25T16:36Z,NEON.DOC.014048vK,CLBJ_033-M-6.5-4.5-20190325,,CLBJ_033-M-6.5-4.5-20190325-KCL,B00000035798,CLBJ_033-M-6.5-4.5,tFinal,20.76,2019-03-26T13:29Z,CLBJ-20190326-BRef1,10.07,100,2019-03-26T15Z,OK,"",0000-0002-1785-7292,0000-0001-9629-6106,,20211221T220053Z,RELEASE-2022
927e2958-2966-4c9e-97e8-9227803af44d,CLBJ_034.basePlot.bgc,D11,CLBJ,CLBJ_034,distributed,2019-03-05T15:16Z,NEON.DOC.014048vK,CLBJ_034-M-3-9.5-20190305,,CLBJ_034-M-3-9.5-20190305-KCL,B00000035730,CLBJ_034-M-3-9.5,tInitial,0,2019-03-06T14:40Z,CLBJ-20190306-BRef1,10.03,100,2019-03-06T17Z,OK,"",0000-0002-1785-7292,0000-0002-1785-7292,,20211221T220053Z,RELEASE-2022
9f8582be-7c6d-48ff-95de-1f6817554366,CLBJ_034.basePlot.bgc,D11,CLBJ,CLBJ_034,distributed,2019-03-25T18:21Z,NEON.DOC.014048vK,CLBJ_034-M-3-9.5-20190325,,CLBJ_034-M-3-9.5-20190325-KCL,B00000035787,CLBJ_034-M-3-9.5,tFinal,20.13,2019-03-26T13:43Z,CLBJ-20190326-BRef1,10.01,100,2019-03-26T15Z,OK,"",0000-0002-1785-7292,0000-0001-9629-6106,,20211221T220053Z,RELEASE-2022
ea7fe978-1bac-42e8-9573-c77e442b4463,CLBJ_034.basePlot.bgc,D11,CLBJ,CLBJ_034,distributed,2019-03-05T15:55Z,NEON.DOC.014048vK,CLBJ_034-M-34.5-2.5-20190305,,CLBJ_034-M-34.5-2.5-20190305-KCL,B00000035735,CLBJ_034-M-34.5-2.5,tInitial,0,2019-03-06T14:39Z,CLBJ-20190306-BRef1,10.04,100,2019-03-06T17Z,OK,"",0000-0002-1785-7292,0000-0002-1785-7292,,20211221T220053Z,RELEASE-2022
8b7abd61-824a-42fe-8989-842fcead72e7,CLBJ_034.basePlot.bgc,D11,CLBJ,CLBJ_034,distributed,2019-03-25T18:46Z,NEON.DOC.014048vK,CLBJ_034-M-34.5-2.5-20190325,,CLBJ_034-M-34.5-2.5-20190325-KCL,B00000035788,CLBJ_034-M-34.5-2.5,tFinal,20.12,2019-03-26T13:42Z,CLBJ-20190326-BRef1,9.96,100,2019-03-26T15Z,OK,"",0000-0002-1785-7292,0000-0001-9629-6106,,20211221T220053Z,RELEASE-2022
bc716050-2da5-456f-8c43-2e57b923f22f,CLBJ_034.basePlot.bgc,D11,CLBJ,CLBJ_034,distributed,2019-03-05T16:27Z,NEON.DOC.014048vK,CLBJ_034-M-3.5-28-20190305,,CLBJ_034-M-3.5-28-20190305-KCL,B00000035736,CLBJ_034-M-3.5-28,tInitial,0,2019-03-06T14:41Z,CLBJ-20190306-BRef1,10.01,100,2019-03-06T17Z,OK,"",0000-0002-1785-7292,0000-0002-1785-7292,,20211221T220053Z,RELEASE-2022
3e672e0a-f441-4a6f-86de-48f9f61f4b81,CLBJ_034.basePlot.bgc,D11,CLBJ,CLBJ_034,distributed,2019-03-25T18:29Z,NEON.DOC.014048vK,CLBJ_034-M-3.5-28-20190325,,CLBJ_034-M-3.5-28-20190325-KCL,B00000035793,CLBJ_034-M-3.5-28,tFinal,20.08,2019-03-26T13:42Z,CLBJ-20190326-BRef1,10.05,100,2019-03-26T15Z,OK,"",0000-0002-1785-7292,0000-0001-9629-6106,,20211221T220053Z,RELEASE-2022
f2ef578c-4d46-49e1-b101-0b109f51f67a,CLBJ_038.basePlot.bgc,D11,CLBJ,CLBJ_038,distributed,2019-03-05T17:52Z,NEON.DOC.014048vK,CLBJ_038-M-9.5-0.5-20190305,,CLBJ_038-M-9.5-0.5-20190305-KCL,B00000035739,CLBJ_038-M-9.5-0.5,tInitial,0,2019-03-06T17:01Z,CLBJ-20190306-BRef1,10,100,2019-03-06T18Z,OK,"",0000-0002-1785-7292,0000-0002-1785-7292,,20211221T220053Z,RELEASE-2022
db9c4824-704c-4b39-8a7d-a17682644173,CLBJ_038.basePlot.bgc,D11,CLBJ,CLBJ_038,distributed,2019-03-25T15:57Z,NEON.DOC.014048vK,CLBJ_038-M-9.5-0.5-20190325,,CLBJ_038-M-9.5-0.5-20190325-KCL,B00000035785,CLBJ_038-M-9.5-0.5,tFinal,19.92,2019-03-26T13:50Z,CLBJ-20190326-BRef1,10.01,100,2019-03-26T15Z,OK,"",0000-0002-1785-7292,0000-0001-9629-6106,,20211221T220053Z,RELEASE-2022
a431e145-3ba1-496f-9d11-1ea7813764a3,CLBJ_038.basePlot.bgc,D11,CLBJ,CLBJ_038,distributed,2019-03-05T18:25Z,NEON.DOC.014048vK,CLBJ_038-M-12.5-35-20190305,,CLBJ_038-M-12.5-35-20190305-KCL,B00000035742,CLBJ_038-M-12.5-35,tInitial,0,2019-03-06T17:00Z,CLBJ-20190306-BRef1,10.02,100,2019-03-06T18Z,OK,"",0000-0002-1785-7292,0000-0002-1785-7292,,20211221T220053Z,RELEASE-2022
8225006d-855c-4b8a-9275-fb47fc9e2222,CLBJ_038.basePlot.bgc,D11,CLBJ,CLBJ_038,distributed,2019-03-25T16:11Z,NEON.DOC.014048vK,CLBJ_038-M-12.5-35-20190325,,CLBJ_038-M-12.5-35-20190325-KCL,B00000035786,CLBJ_038-M-12.5-35,tFinal,19.91,2019-03-26T13:50Z,CLBJ-20190326-BRef1,10.01,100,2019-03-26T15Z,OK,"",0000-0002-1785-7292,0000-0001-9629-6106,,20211221T220053Z,RELEASE-2022
c00af6bd-7cb9-4f43-a0b0-9697976410db,CLBJ_038.basePlot.bgc,D11,CLBJ,CLBJ_038,distributed,2019-03-05T18:54Z,NEON.DOC.014048vK,CLBJ_038-M-33.5-32.5-20190305,,CLBJ_038-M-33.5-32.5-20190305-KCL,B00000035741,CLBJ_038-M-33.5-32.5,tInitial,0,2019-03-06T17:01Z,CLBJ-20190306-BRef1,10.01,100,2019-03-06T18Z,OK,"",0000-0002-1785-7292,0000-0002-1785-7292,,20211221T220053Z,RELEASE-2022
2999a3b8-d1c0-4aeb-a4e5-23303c9407a7,CLBJ_038.basePlot.bgc,D11,CLBJ,CLBJ_038,distributed,2019-03-25T16:17Z,NEON.DOC.014048vK,CLBJ_038-M-33.5-32.5-20190325,,CLBJ_038-M-33.5-32.5-20190325-KCL,B00000035792,CLBJ_038-M-33.5-32.5,tFinal,19.89,2019-03-26T13:51Z,CLBJ-20190326-BRef1,10.03,100,2019-03-26T15Z,OK,"",0000-0002-1785-7292,0000-0001-9629-6106,,20211221T220053Z,RELEASE-2022
